노선ID,노선명,순번,구간ID,정류소ID,정류소명,X좌표,Y좌표
100100416,6005,49,112600050,112000004,DMC래미안e.편한세상요진아파트,126.910313,37.571577
100100416,6005,50,111600006,111000008,디지털미디어시티역,126.901436224,37.578508453
100100416,6005,51,111600008,111000006,수색역앞,126.894103,37.583047
100100416,6005,52,113603991,113000398,월드컵파크7단지,126.8800983012,37.5823291544
100100416,6005,53,115606510,115000904,마곡철교(가상),126.8370995698,37.5777606756
100100416,6005,54,115606626,115000906,방화대교(가상),126.8217039006,37.5842449257
100100416,6005,55,115606433,167000602,김포공항IC(가상),126.7925723191,37.5843362309
100100416,6005,56,167600272,167000604,노오지JC(가상),126.7535756822,37.5704913424
100100416,6005,57,168600109,168001111,신공항TG(가상),126.6648906967,37.5699683621
100100416,6005,58,168600552,168000692,북인천IC(가상),126.6150429847,37.5550208113
100100416,6005,59,161600258,161000557,영종대교(가상),126.5416340394,37.5217904326
100100416,6005,60,161603665,161000332,공항입구JC(가상),126.5163988982,37.5087923516
100100416,6005,61,161601822,161000329,신불IC(가상),126.4881700712,37.462039212
100100416,6005,62,161603889,161000558,GS주유소(가상),126.4758382523,37.441730354
100100416,6005,63,161603516,274109991,공항출국장4.입국장진입6(경유),126.4587311191,37.4482569182
100100416,6005,64,274600095,161000325,인천공항9B,126.4511163318,37.4484979134
100100506,6006,1,0,123000536,장미아파트,127.101739389,37.5172072734
100100506,6006,2,123600023,123000535,잠실파크리오아파트,127.1090124148,37.5191459546
100100506,6006,3,123603655,123000593,몽촌토성역,127.1128745271,37.5182907881
100100506,6006,4,123600012,123000492,잠실역,127.096996375,37.5126667117
100100506,6006,5,123600016,123000440,잠실새내역,127.0829040944,37.5118961887
100100506,6006,6,123600019,123000487,잠실종합운동장,127.0721954509,37.5111066459
100100506,6006,7,122604151,122000676,삼성역,127.0631256245,37.509754783
100100506,6006,8,122600039,122000066,영동교입구.청담자이아파트,127.0560022536,37.5227837764
100100506,6006,9,122600041,122000697,프라마호텔,127.05115694,37.5248729196
100100506,6006,10,122600043,122000056,한양아파트.압구정로데오역,127.0395789565,37.5282700029
100100506,6006,11,122600045,122000633,압구정역,127.0305025892,37.5284087616
100100506,6006,12,122600047,122000002,신사중학교,127.0210219949,37.5235638197
100100506,6006,13,121606792,122000712,한남대교(가상),127.0155274772,37.5237076028
100100506,6006,14,121606793,121001311,반포대교(가상),126.9969557374,37.5098276485
100100506,6006,15,121605149,119000304,동작대교(가상),126.9797337356,37.5051188428
100100506,6006,16,119604508,119000306,한강대교(가상),126.9571940689,37.5141197789
100100506,6006,17,119604509,119000310,여의교(가상),126.9279150752,37.5155175577
100100506,6006,18,119604559,118000583,여의2교(가상),126.9116111841,37.5266083392
100100506,6006,19,118604134,118000585,여의하류IC(가상),126.9095941629,37.5320281993
100100506,6006,20,118606988,118000587,양화대교(가상),126.9006999578,37.5391959339
100100506,6006,21,118606994,118000589,성산대교(가상),126.8887793384,37.5478817187
100100506,6006,22,115606509,115000902,가양대교(가상),126.8585869405,37.5658687821
100100506,6006,23,115606510,115000904,마곡철교(가상),126.8370995698,37.5777606756
100100506,6006,24,115606626,115000906,방화대교(가상),126.8217039006,37.5842449257
100100506,6006,25,115606433,167000602,김포공항IC(가상),126.7925723191,37.5843362309
100100506,6006,26,167600272,167000604,노오지JC(가상),126.7535756822,37.5704913424
100100506,6006,27,168600109,168001111,신공항TG(가상),126.6648906967,37.5699683621
100100506,6006,28,168600552,168000692,북인천IC(가상),126.6150429847,37.5550208113
100100506,6006,29,161600258,161000557,영종대교(가상),126.5416340394,37.5217904326
100100506,6006,30,161603665,161000332,공항입구JC(가상),126.5163988982,37.5087923516
100100506,6006,31,161601822,161000329,신불IC(가상),126.4881700712,37.462039212
100100506,6006,32,161603889,161000558,GS주유소(가상),126.4758382523,37.441730354
100100506,6006,33,161603516,274109991,공항출국장4.입국장진입6(경유),126.4587311191,37.4482569182
100100506,6006,34,274600095,161000325,인천공항9B,126.4511163318,37.4484979134
100100506,6006,35,161603951,161000566,장기주차장(가상),126.4553430677,37.4428420991
100100506,6006,36,161603952,161000565,인천국제공항1층입국장4B,126.4524654829,37.4490281337
100100506,6006,37,161603953,161000564,인천국제공항1층입국장11A,126.4506523096,37.4479165832
100100506,6006,38,161603950,274109998,공항입국장진입1(경유),126.4493489201,37.4451851667
100100506,6006,39,274601548,274110129,공항입국장진입2(경유),126.4545715583,37.4416619895
100100506,6006,40,274600022,161000376,영종도인천공항종점2(가상),126.4598327898,37.4445461974
100100506,6006,41,161603353,161000559,GS주유소(가상),126.4763198732,37.4411606054
100100506,6006,42,161600398,161000328,신불IC(가상),126.4893877145,37.4517070622
100100506,6006,43,161603365,161000333,공항입구JC(가상),126.5165501837,37.5082669284
100100506,6006,44,161600311,161000381,영종대교(가상),126.5421061082,37.5213607131
100100506,6006,45,161603832,168000693,북인천IC(가상),126.6151317893,37.554699412
100100506,6006,46,168601231,168001112,신공항TG(가상),126.6649121544,37.5692880569
100100506,6006,47,167601805,167000605,노오지JC(가상),126.7535381313,37.5701937118
100100506,6006,48,167600510,167000603,김포공항IC(가상),126.7926774008,37.5839536338
100100506,6006,49,115606557,115000907,방화대교(가상),126.820437898,37.5835477465
100100506,6006,50,115606558,115000905,마곡철교(가상),126.8368632901,37.5774689006
100100506,6006,51,115606544,115000903,가양대교(가상),126.8585762117,37.5654563252
100100506,6006,52,118607011,118000590,성산대교(가상),126.8887430165,37.5475398826
100100506,6006,53,118607037,118000588,양화대교(가상),126.9004415832,37.5388134548
100100506,6006,54,118606729,118000586,여의하류IC(가상),126.9090791787,37.5318707992
100100506,6006,55,118606735,118000584,여의2교(가상),126.9107877459,37.5262913886
100100506,6006,56,118607050,119000311,여의교(가상),126.927668312,37.5148027152
100100506,6006,57,119604408,119000307,한강대교(가상),126.9567810087,37.5137368213
100100506,6006,58,119604548,119000305,동작대교(가상),126.9796763448,37.5045197145
100100506,6006,59,121606762,121001312,반포대교(가상),126.9974278062,37.5090191336
100100506,6006,60,122600050,122000638,미성아파트,127.0205692856,37.5229772839
100100506,6006,61,122600052,122000049,현대아파트,127.0311225746,37.5282986659
100100506,6006,62,122600054,122000057,한양아파트.압구정로데오역,127.0392574486,37.527929495
100100506,6006,63,122600057,122000065,프리마호텔,127.0514609787,37.5244285458
100100506,6006,64,122600058,122000637,리베라호텔,127.0550813599,37.5228274622
100100506,6006,65,122600061,122000095,무역센타,127.0609747705,37.5119023351
100100506,6006,66,123600030,123000065,잠실종합운동장,127.0728158016,37.5104187252
100100506,6006,67,123600032,123000069,잠실새내역4번출구,127.0844951326,37.5114066648
100100506,6006,68,123600034,123000057,잠실역.롯데월드,127.0981962498,37.51241161
100100417,6008,1,0,118000021,영등포로터리,126.9101950843,37.5189530648
100100417,6008,2,118600013,118000464,영등포시장전철역,126.905191283,37.5216821884
100100417,6008,3,118603524,118000037,신화병원,126.9055402111,37.5248948852
100100417,6008,4,118600016,118000466,영등포전화국,126.9059275537,37.5290753891
100100417,6008,5,118600018,118000469,당산역,126.9006611893,37.5346317494
100100417,6008,6,114600003,115000001,염창역.서울도시가스,126.8758813624,37.5470974954
100100417,6008,7,115600035,115000003,등촌역.강서보건소,126.8686519482,37.5490054028
100100417,6008,8,115600037,115000005,등촌중학교 백석초등학교,126.8615536765,37.5526278025
100100417,6008,9,115600038,115000588,강서구청사거리.서울디지털대학교,126.8557818766,37.5547564863
100100417,6008,10,115600041,115000590,KBS스포츠월드,126.8504630663,37.5566007161
100100417,6008,11,115600042,115000592,한국가스기술공사,126.8454938402,37.5578531453
100100417,6008,12,115600044,115000594,발산역,126.8391584264,37.5584907687
100100417,6008,13,115606822,115000895,마곡역,126.827513,37.559695
100100417,6008,14,115600047,115000633,송정역,126.811072238,37.561349785
100100417,6008,15,115603104,115000547,김포공항국제선,126.8021756851,37.5658713092
100100417,6008,16,115603266,115000520,김포공항국내선,126.8036809737,37.5595085098
100100417,6008,17,167600272,167000604,노오지JC(가상),126.7535756822,37.5704913424
100100417,6008,18,168600109,168001111,신공항TG(가상),126.6648906967,37.5699683621
100100417,6008,19,168600552,168000692,북인천IC(가상),126.6150429847,37.5550208113
100100417,6008,20,161600258,161000557,영종대교(가상),126.5416340394,37.5217904326
100100417,6008,21,161603665,161000332,공항입구JC(가상),126.5163988982,37.5087923516
100100417,6008,22,161601822,161000329,신불IC(가상),126.4881700712,37.462039212
100100417,6008,23,161603889,161000558,GS주유소(가상),126.4758382523,37.441730354
100100417,6008,24,161603516,274109991,공항출국장4.입국장진입6(경유),126.4587311191,37.4482569182
100100417,6008,25,274600095,161000325,인천공항9B,126.4511163318,37.4484979134
100100417,6008,26,161600284,274109998,공항입국장진입1(경유),126.4493489201,37.4451851667
100100417,6008,27,274601548,274110129,공항입국장진입2(경유),126.4545715583,37.4416619895
100100417,6008,28,274600022,161000376,영종도인천공항종점2(가상),126.4598327898,37.4445461974
100100417,6008,29,161603353,161000559,GS주유소(가상),126.4763198732,37.4411606054
100100417,6008,30,161600398,161000328,신불IC(가상),126.4893877145,37.4517070622
100100417,6008,31,161603365,161000333,공항입구JC(가상),126.5165501837,37.5082669284
100100417,6008,32,161600311,161000381,영종대교(가상),126.5421061082,37.5213607131
100100417,6008,33,161603832,168000693,북인천IC(가상),126.6151317893,37.554699412
100100417,6008,34,168601231,168001112,신공항TG(가상),126.6649121544,37.5692880569
100100417,6008,35,167601805,167000605,노오지JC(가상),126.7535381313,37.5701937118
100100417,6008,36,115600017,115000600,김포공항국제선,126.801935005,37.565706006
100100417,6008,37,115603282,115000603,김포공항국내선,126.8044802852,37.5585727001
100100417,6008,38,115600020,115000634,송정역,126.8095961346,37.5613708422
100100417,6008,39,115602259,115000896,마곡역,126.8260392049,37.5596940503
100100417,6008,40,115606821,115000893,발산역,126.8376109437,37.5585733533
100100417,6008,41,115602084,115000593,한국가스기술공사,126.843257,37.557872
100100417,6008,42,115600025,115000591,KBS스포츠월드,126.84923323,37.5569118315
100100417,6008,43,115600027,115000589,강서구청사거리.서울디지털대학교,126.8540843129,37.5552355847
100100417,6008,44,115600029,115000006,등촌중학교 백석초등학교,126.8605244195,37.5528653812
100100417,6008,45,114600001,115000004,등촌역.강서보건소,126.8675998318,37.5494106214
100100417,6008,46,115600032,115000002,염창역.서울도시가스,126.8750578709,37.5468551335
100100417,6008,47,118600022,118000470,당산역,126.9039757313,37.5326565825
100100417,6008,48,118600024,118000575,영등포전화국,126.9055996881,37.5288723804
100100417,6008,49,118603515,118000036,신화병원,126.9051548683,37.5245305326
100100417,6008,50,118600027,118000468,영등포시장전철역,126.9047809511,37.5214106275
100100417,6008,51,118600030,118000465,경방타임스퀘어.신세계백화점,126.9059321592,37.5172980312
100100417,6008,52,118600032,118000463,영등포역,126.9081071702,37.516727545
100100507,6009,1,0,122000278,푸른마을아파트앞,127.0805834065,37.4829129209
100100507,6009,2,122600065,122000258,연금매점,127.074602709,37.4884739608
100100507,6009,3,122600067,122000620,학여울역,127.0672656518,37.4958593062
100100507,6009,4,122600069,122000619,대치동,127.0618695113,37.4940429277
100100507,6009,5,122600071,122000618,타워펠리스,127.0544289663,37.4906638465
100100507,6009,6,122600073,122000212,매봉삼성아파트SK리더스뷰,127.0489606775,37.4881449495
100100507,6009,7,121600073,121000922,양재역,127.035433202,37.484871562
100100507,6009,8,121605298,121000006,뱅뱅사거리,127.033097,37.486653
100100507,6009,9,121600077,121000008,우성아파트,127.030987,37.491087
100100507,6009,10,122600075,121000010,신분당선강남역,127.029112,37.494993
100100507,6009,11,121600080,121000012,지하철2호선강남역,127.02637,37.500785
100100507,6009,12,121600017,121000014,논현역,127.023728,37.506367
100100507,6009,13,121600082,121000016,신사역,127.020607,37.512972
100100507,6009,14,121600084,122000617,신사동,127.0195788884,37.5169031397
100100507,6009,15,121606792,122000712,한남대교(가상),127.0155274772,37.5237076028
100100507,6009,16,121606793,121001311,반포대교(가상),126.9969557374,37.5098276485
100100507,6009,17,121605149,119000304,동작대교(가상),126.9797337356,37.5051188428
100100507,6009,18,119604508,119000306,한강대교(가상),126.9571940689,37.5141197789
100100507,6009,19,119604509,119000310,여의교(가상),126.9279150752,37.5155175577
100100507,6009,20,119604559,118000583,여의2교(가상),126.9116111841,37.5266083392
100100507,6009,21,118604134,118000585,여의하류IC(가상),126.9095941629,37.5320281993
100100507,6009,22,118606988,118000587,양화대교(가상),126.9006999578,37.5391959339
100100507,6009,23,118606994,118000589,성산대교(가상),126.8887793384,37.5478817187
100100507,6009,24,115606509,115000902,가양대교(가상),126.8585869405,37.5658687821
